Date,Time,Location,Latitude,Longitude,Operator,Flight Number,Route,Aircraft Type,Registration,cn/ln,Aboard,Fatalities,Ground,Summary
28-Dec-97,23:10,Over the Pacific Ocean,,,United Air Lines,826,Tokyo - Honolulu,Boeing B-747-122,N4723U,19882/175,393 Â  (passengers:374Â  crew:19),1 Â  (passengers:1Â  crew:0),0,"Two hours into the flight, at FL 310, the plane received reports of severe clear air turbulence in the area and the seat belt sign was turned on. Moments later, the aircraft suddenly dropped around one hundred feet seriously injuring many passengers and causing damage to the aircraft. The plane landed safely back at Tokyo, but  one passenger died of her injuries."
31-Dec-97,7:45,"Rio Sidra, Panama",,,Parsa,?,Panama City - Rio Sidra,Britten Norman BN-2A Trislander,HP-986PS,178,10 Â  (passengers:9Â  crew:1),10 Â  (passengers:9Â  crew:1),0,"Crashed into dense jungle, 4 miles short of its destination in heavy fog."
9-Jan-98,17:04,"Maiden, North Carolina",,,Mountain Air Cargo,?,"Maiden, NC - Greensboro, NC",Cessna 208B Caravan I,N913FE,208B-0013,1 Â  (passengers:0Â  crew:1),1 Â  (passengers:0Â  crew:1),0,"During takeoff, the cargo plane drifted off the runway to the left returned, drifted to the right, over ran the runway, became airborne and collided with trees. The pilot's failure to remove the control lock prior to takeoff and his failure to abort the takeoff when he was unable to initiate a climb, resulting in the aircraft over running the runway and colliding with trees on the departure end of the runway. Contributing to the accident was the pilot's self-induced pressure to arrive at his destination to attend a family affair."
13-Jan-98,18:30,"Brno, Czech Republic",,,Aeroservice International,?,Gomel - Kunovice,Let 410UVP,YV-928CP,871919,2 Â  (passengers:0Â  crew:2),2 Â  (passengers:0Â  crew:2),0,Fog and low visibility forced the plane to divert to divert to Brno. After a missed approach the aircraft crashed 3.5 km short of the runway threshold and was destroyed.
13-Jan-98,22:30,"Tor Kach, Pakistan",,,Military - Ariana Afghan Airlines,?,Kandahar - Herart,Antonov AN-12BP,YA-DAB,5342801,51 Â  (passengers:45Â  crew:6),51 Â  (passengers:45Â  crew:6),0,"The aircraft  was on a flight from Kandahar to Herat but was forced to return to Kandahar because of poor weather when it crashed into a mountain 70 miles north of Quetta in Khojak Pass. The last message from the pilot was ""we are running low on fuel."" Crashed due to fuel starvation."
27-Jan-98,11:45,"Yangon (Rangoon), Myanmar",,,Myanmar Airways,403,Thandwe - Sittwe,Fokker F-27 Friendship 600,XY-AES,10576,45 Â  (passengers:41Â  crew:4),16 Â  (passengers:15Â  crew:1),0,The aircraft crashed on takeoff after the No. 2 engine failed and caused the aircraft to swerve off the runway and crash into an embankment and burst into flames.
2-Feb-98,c 11:00," Cagyan de Oro, Philippines",,,Cebu Pacific Air,387,Tacloban - Cagayan de Oro,McDonnell Douglas DC-9-32,RP-C1507,47069/175,104 Â  (passengers:99Â  crew:5),104 Â  (passengers:99Â  crew:5),0,"Flight 387 originated in Manila on a flight to Tacloban and Cagayan de Oro. The aircraft crashed while on approach to Cagay de Oro into a remote mountainous area.  Wreckage was found near the town of Pagalungan, NE of Cagay de Oro. The last radio message from the pilot was ""leveling off at 5,000 feet sir.""  The cockpit voice recorder revealed that the GPWS warned of terrain a dozen times just before impact. The crew apparently got lost in a cloud, never realizing they were headed into a mountain. Pilot error, inadequate training standards and deficient equipment."
3-Feb-98,15:15,"Near Cavalese, Trento, Italy",,,Military - U.S. Marine Corps,-,?,Grummand EA-6B,163045/CY-02,P-130,2 Â  (passengers:0Â  crew:2),0 Â  (passengers:0Â  crew:0),20,The aircraft struck and severed the cable to a gondola causing it to fall 300 ft. to the ground and killing 20 on board. The plane landed safely. Negligence by the crew in flying above the speed limit and well below the prescribed minimum altitude in the area.
4-Feb-98,22:17,"Terceira, Portugal",,,Air Luxor,?,Terceira - Lisbon,Antonov 12BP,LZ-SFG,3341605,7 Â  (passengers:0Â  crew:7),7 Â  (passengers:0Â  crew:7),0,"Shortly after taking off the plane lost power in the No. 3 engine followed by the No. 4 engine. The plane rolled to the right, stalled, entered an spin and crashed."
5-Feb-98,12:10,"Near Navafria, Spain",,,Military - Spanish Air Force,?,?,CASA 212-S1 Aviocar 100,D-3B-9,297,5 Â  (passengers:0Â  crew:5),5 Â  (passengers:0Â  crew:5),0,Crashed in the Los Hoyos mountains while on a military training flight.
12-Feb-98,8:30,"Near Nasir, Sudan",,,Military - Sudan Air Force,?,?,Antonov AN-32,?,AN32052,57 Â  (passengers:50Â  crew:7),27 Â  (passengers:24Â  crew:3),0,Overshot the runway in heavy fog and crashed into the Sobat River.
16-Feb-98,20:09,"Taipei, Taiwan",,,China Airlines (Taiwan),676,Denpasar - Taipei,Airbus A300-622R,B-1814,578,196 Â  (passengers:182Â  crew:14),196 Â  (passengers:182Â  crew:14),7,"The aircraft was attempting to land at Taipei's international airport in rain and fog when the crew requested a go-around. The plane crashed into a residential neighborhood, ripping the roofs off several structures, skidding into a rice paddy and bursting in flames. DFDR data showed complete autopilot disengagement just after landing clearance. This was  followed by an attempted manually flown go-around with falling airspeed and a pitch-up of 40 degrees followed by a gain of 1,000 feet in altitude, total stall and a dive resulting in impact with the ground. Pilot error."
5-Mar-98,5:20,"Near Clarksville, Tennesee",,,Baron Aviation,8315,"Memphis, TN - Bowling Green, KY",Cessna 208B Caravan I Super Cargomaster,N840FE,208B-0142,1 Â  (passengers:0Â  crew:1),1 Â  (passengers:0Â  crew:1),0,"The cargo plane was flying level when began to slow down, when into a nose-down pitch and crashed into a ridge. The pilot did not maintain control of the airplane due to undetected airframe ice, resulting in an inadvertent stall, and subsequent impact with the ground. Factors in this accident were: flight into clouds, below freezing temperatures, and the inability of the pilot to detect ice, due to the lack of an ice detection system to determine ice build up on portions of the airframe that are not visible from the cockpit."
7-Mar-98,8:38,"Bismark, North Dakota",,,Corporate Air,?,Grand Forks - Bismark,Cessna 208B Caravan I Super Cargomaster,N868FE,208B-0193,1 Â  (passengers:0Â  crew:1),1 Â  (passengers:0Â  crew:1),0,The cargo plane was making an ILS approach when control was lost and the plane impacted the ground 1.6 miles short of the runway. The pilot's failure to maintain adequate airspeed during the approach which resulted in an inadvertent stall. Factors associated with the accident were the icing conditions and the pilot's low level experience in this make and model of airplane.
10-Mar-98,16:35,"Mombasa, Kenya",,,Air Memphis,?,"Mombasa, Kenya - Cairo, Egypt",Boeing 707-336C,SU-PBA,19843/735,6 Â  (passengers:0Â  crew:6),6 Â  (passengers:0Â  crew:6),0,"The cargo plane struck the approach lights as it took off from Runway 3, then struck a hill and disintegrated."
18-Mar-98,19:31,"Off Hsinchu, Taiwan",,,Formosa Airlines,7623,Hsinchu - Kao Hsiung,Saab340B,B-12255,340B-377,13 Â  (passengers:8Â  crew:5),13 Â  (passengers:8Â  crew:5),0,"The aircraft crashed in the sea, 11 km off Hsinchu, shortly after taking off from Hsinchu. Instrument failure and loss of power in the aircraft's right engine in turbulence."
19-Mar-98,14:00,"Near Charasyab, Afghanistan",,,Ariana Afghan Airlines,?,Dubai - Kandahar - Kabul,Boeing B-727-228,YA-FAZ,22288/1712,45 Â  (passengers:32Â  crew:13),45 Â  (passengers:32Â  crew:13),0,"The plane was descending for a landing at Kabul on visual when it struck 3,000 ft. Sharhi Baranta Mountain, 300 feet below the summit in dense fog and rain."
22-Mar-98,19:42,"Bacolod, Philippines",,,Philippine Air Lines,137,Manila - Bacolod,Airbus A.320-214,RP-C3222,708,127 Â  (passengers:121Â  crew:6),0 Â  (passengers:0Â  crew:0),3,"The aircraft overran the 6,888 ft. runway, went through a concrete perimeter fence, crossed a small river and hit a karaoke house before stopping near a market. The plane was (legally) released from Manila with the No. 1 reverser deactivated. The plane landed mid-runway and the crew incorrectly used the No. 2 reverser to try and stop the plane causing it to veer to the right. The No. 2 engine was then to set to forward thrust steering the plane back on the runway.  A go-around was attempted but it was too late and the aircraft overran the runway."
28-Mar-98,9:35,"Piura, Peru",,,Fuerza AÃ©rea del Peru,388,Tumbes - Piura,Antonov AN-32,OB-1388,1203,55 Â  (passengers:50Â  crew:5),22 Â  (passengers:22Â  crew:0),1,A Peruvian air force plane carrying villagers stranded by flooding crashed while attempting to land at Piura Airport. The pilot tried to glide the plane after losing an engine but crashed near a shantytown 2 kilometers from the airport. The plane began losing altitude after an engine failed and crashed into a drainage canal and broke in two. Engine failure.
31-Mar-98,?,"Near Mexico City, Mexico",,,Linea AÃ©rea Mexicana de Carga,?,?,Convair CV-240-53,XA-TAP,53-13,4 Â  (passengers:0Â  crew:4),2 Â  (passengers:0Â  crew:2),0,Shortly after taking off the cargo plane experienced a fire in the No. 2 engine. The plane crashed while attempting to make an emergency landing on a road.
20-Apr-98,16:47,"Near Bogota, Colombia",,,Air France,422,Bogota - Quito,Boeing B-727-230,HC-BSU,21622/1431,53 Â  (passengers:43Â  crew:10),53 Â  (passengers:43Â  crew:10),0,"The aircraft, leased from TAME, crashed atop fog covered Cerro el Cable mountain and exploded into flames, three minutes after taking off from Bogota's El Dorado airport. The aircraft was leased to Air France by TAME airlines. The crew did not turn in the proper direction after reaching the Romeo non-directional beacon even though the flight crew acknowledged an air traffic controller's warning that they were off course."
5-May-98,21:30,"Andoas, Peru",,,Fuerza AÃ©rea del Peru,?,Iquitos - Andoas,Boeing B-737-282,FAP-351,23041/962,88 Â  (passengers:81Â  crew:7),75 Â  (passengers:69Â  crew:6),0,"The aircraft was chartered by the Los Angeles-based Occidental Petroleum Corporation. The plane crashed in light rain, while on final approach, in a swampy area, three miles short of Andoas. There were reports of a lightning flash preceding the accident."
12-May-98,19:30,"Near Nema, Mauritania",,,Military - Mauritanian Air Force,?,Nema - Nouakchott,Xian Yunshuji Y-7-100C,5T-MAG,007H03,42 Â  (passengers:35Â  crew:7),39 Â  (passengers:32Â  crew:7),0,Crashed shortly after taking off in a sandstorm.
25-May-98,0:32,"Indian Trail, North Carolina",,,Air Taxi - US Helicopters Inc.,?,"Charlotte, NC - Monroe, NC",Bell 206L-3,N96CW,?,5 Â  (passengers:4Â  crew:1),5 Â  (passengers:4Â  crew:1),0,The helicopter's skids contacted a high-tension static ground wire about 150 feet above the ground. The pilot's failure to maintain altitude while operating in adverse weather. A contributing factor was the incoming fog and high tension static wire.
25-May-98,10:20,"Near Longtiang, Laos",,,Military - Lao People's Liberation Army Air Force,?,Vientiane - Xiang Khoang,Yakovlev YAK-40,34001,9431835,26 Â  (passengers:20Â  crew:6),26 Â  (passengers:20Â  crew:6),0,"The aircraft struck a jungle covered mountain at 1,800m, after making a premature descent to land during a heavy rainstorm."
26-May-98,c 09:30,"Near Erdenet, Mongolia",,,MIAT - Mongolian Airlines,?,Erdenet - Moron,Harbin Yunshuji Y-12 II,JU-1017,?,28 Â  (passengers:26Â  crew:2),28 Â  (passengers:26Â  crew:2),0,"The aircraft crashed into the side of a mountain at 2,800m,  13 minutes after taking off from Erdenet. The plane, designed to carry a maximum of 19 passengers, was carring 26. Overloaded."
18-Jun-98,7:28,"Montreal, Canada",,,Propair,420,Montreal - Peterborough,Swearingen SA-226TC Metroliner II,C-GQAL,TC-233,11 Â  (passengers:9Â  crew:2),11 Â  (passengers:9Â  crew:2),0,"Flight 420 took off from Montreal's Dorval Airport on a flight to Peterborough  About 12 minutes after take off, at an altitude of 12,500 feet, the crew advised ATC that they had a hydraulic problem and requested clearance to return to Dorval. The crew then advised ATC that the left engine had been shut down because it was on fire. The crew decided to proceed to Mirabel International Airport. Then crew then advised ATC that the engine fire was out. On final for Runway 24, the crew advised ATC that the left engine was again on fire. The landing gear was extended on short final, and when the aircraft was over the runway, the left wing broke upwards. The fuselage inverted, struck the runway and slid 2,500 feet and came to rest on the left side of the runway.  PC: The crew did not realize that the pull to the left and the extended take-off run were due to the left brakes' dragging, which led to overheating of the brake components. The dragging caused overheating and leakage, probably at one of the piston seals that retain the brake hydraulic fluid. When hydraulic fluid leaked onto the hot brake components, the fluid caught fire and initiated an intense fire in the left nacelle, leading to failure of the main hydraulic system. When the L WING OVHT light went out, the overheating problem appeared corrected; however, the fire continued to burn. The crew never realized that all of the problems were associated with a fire in the wheel well, and they did not realize how serious the situation was. The left wing was weakened by the wing/engine fire and failed, rendering the aircraft uncontrollable."
25-Jun-98,9:32,"Mt. Waialeale, Hawaii",,,Air Taxi - Ohana Helicopter Tours,?,Sightseeing,Eurocopter AS-350-BA,N594BK,2735,6 Â  (passengers:4Â  crew:2),6 Â  (passengers:4Â  crew:2),0,"The helicopter impacted a mountain on a sightseeing trip. The pilot's decision to continue VFR flight into deteriorating weather conditions consisting of lowering ceilings and visibility in mountainous terrain, which resulted in the inadvertent entry into instrument meteorological conditions and a collision with a mountainside. A factor in the accident was the failure of the chief pilot, who had directly observed the deteriorating weather conditions, to direct the following pilots to avoid the area."
